,run_id,final_state,target_character,pe,branch_factor,exp_name,evaluator,total_iterations,n_self_alignment,feedback_type,total_timesteps,reward_feature,fewshot,problem,seed,Evaluation/llm_iteration,Evaluation/acc_imp_perc,Evaluation/exist_imp_perc,Evaluation/reach_imp_perc,Evaluation/path_length,Evaluation/fn_imp_perc,Evaluation/fp_imp_perc,Evaluation/tn_imp_perc,Evaluation/tp_imp_perc,Evaluation/solvability,Evaluation/playability
25,h5m442q9,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-2_1_s-1,2,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,1,5,0.0,1.0,0.2666666805744171,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
26,h5m442q9,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-2_1_s-1,2,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,1,6,0.0,0.9500000476837158,0.3333333432674408,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
27,ak7yr998,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-1_1_s-2,1,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,2,1,0.0,1.0,1.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
28,ak7yr998,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-1_1_s-2,1,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,2,2,0.0222222246229648,0.9333333969116212,0.2333333492279052,26.0,2.933333396911621,0.0,0.0666666701436042,0.0,0.0333333350718021,0.0333333350718021
29,ak7yr998,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-1_1_s-2,1,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,2,3,0.0,0.5333333611488342,0.0666666701436042,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
30,ak7yr998,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-1_1_s-2,1,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,2,4,0.0,0.6666666865348816,0.0666666701436042,29.33333396911621,3.000000238418579,0.0,0.0,0.0,0.0,0.1000000089406967
31,ak7yr998,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-1_1_s-2,1,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,2,5,0.0,0.7000000476837158,0.1333333402872085,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
32,ak7yr998,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-1_1_s-2,1,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,2,6,0.0,0.6000000238418579,0.0666666701436042,28.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0666666701436042
33,64by6nfj,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-3_1_s-1,3,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,1,1,0.0222222246229648,0.9666666388511658,0.1888888925313949,27.5,2.933333396911621,0.0,0.0,0.0666666701436042,0.0333333350718021,0.1333333402872085
34,64by6nfj,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-3_1_s-1,3,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,1,2,0.0,0.9777777791023254,0.0777777805924415,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
35,64by6nfj,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-3_1_s-1,3,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,1,3,0.0,0.9222221970558168,0.12222221493721,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
36,64by6nfj,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-3_1_s-1,3,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,1,4,0.0,0.9888889193534852,0.3111111223697662,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
37,64by6nfj,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-3_1_s-1,3,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,1,5,0.0,0.8888888359069824,0.1666666716337204,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
38,64by6nfj,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-3_1_s-1,3,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,1,6,0.0,0.3666666746139526,0.055555559694767,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
39,dru3ukwa,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-2_1_s-2,2,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,2,1,0.0,0.5666667222976685,0.1500000059604644,26.33333396911621,3.000000238418579,0.0,0.0,0.0,0.0,0.2000000178813934
40,dru3ukwa,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-2_1_s-2,2,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,2,2,0.0222222246229648,0.1833333373069763,0.1833333373069763,26.000001907348633,2.933333396911621,0.0,0.0666666701436042,0.0,0.0666666701436042,1.0
41,5pes8uti,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-3_1_s-2,3,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,2,1,0.0,1.0,0.9888889193534852,26.76923179626465,3.000000238418579,0.0,0.0,0.0,0.0,0.8666667342185974
42,5pes8uti,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-3_1_s-2,3,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,2,2,0.0,1.0,0.7555556297302246,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
43,5pes8uti,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-3_1_s-2,3,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,2,3,0.0666666701436042,1.0,1.0,26.846155166625977,2.8000001907348633,0.0,0.0,0.2000000178813934,0.0666666701436042,0.8666667342185974
44,5pes8uti,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-3_1_s-2,3,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,2,4,0.0333333350718021,0.4111111164093017,0.2222222238779068,27.25,2.9000000953674316,0.0,0.0,0.1000000089406967,0.2333333492279052,0.2666666805744171
45,5pes8uti,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-3_1_s-2,3,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,2,5,0.3111111223697662,0.8777776956558228,0.6888889074325562,27.882352828979492,2.066666841506958,0.0,0.0,0.9333333969116212,0.5,0.5666667222976685
46,5pes8uti,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-3_1_s-2,3,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,2,6,0.3000000417232513,0.9666666388511658,0.6666666865348816,28.200000762939453,2.1000001430511475,0.0,0.0,0.9000000357627869,0.3333333432674408,0.3333333432674408
47,mwu8l4yk,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-1_1_s-3,1,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,3,1,0.0111111123114824,0.5,0.5,26.000001907348633,2.633333444595337,0.3333333432674408,0.0,0.0333333350718021,0.1666666716337204,1.0
48,mwu8l4yk,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-1_1_s-3,1,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,3,2,0.0111111123114824,0.5333333611488342,0.5,26.35714340209961,2.8333334922790527,0.1333333402872085,0.0,0.0333333350718021,0.0666666701436042,0.9333333969116212
49,mwu8l4yk,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-1_1_s-3,1,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,3,3,0.0111111123114824,0.6666666865348816,0.6666666865348816,26.000001907348633,2.766666889190674,0.2000000178813934,0.0,0.0333333350718021,0.1000000089406967,1.0
50,mwu8l4yk,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-1_1_s-3,1,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,3,4,0.0111111123114824,0.5,0.5,26.000001907348633,2.700000047683716,0.2666666805744171,0.0,0.0333333350718021,0.1333333402872085,1.0
51,mwu8l4yk,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-1_1_s-3,1,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,3,5,0.0111111123114824,0.5333333611488342,0.5,26.38461685180664,2.700000047683716,0.2666666805744171,0.0,0.0333333350718021,0.1333333402872085,0.8666667342185974
52,mwu8l4yk,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-1_1_s-3,1,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,3,6,0.0111111123114824,0.4000000357627868,0.4000000357627868,26.000001907348633,2.633333444595337,0.3333333432674408,0.0,0.0333333350718021,0.1666666716337204,1.0
53,vqba02mh,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-3_1_s-3,3,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,3,1,0.3888889253139496,0.955555498600006,0.7000000476837158,26.44444465637207,1.8333333730697632,0.0,0.0,1.1666667461395264,0.5333333611488342,0.6000000238418579
54,tvmgwc0u,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-3_1_s-4,3,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,4,1,0.1000000089406967,0.9555555582046508,0.7222222089767456,26.33333396911621,2.700000047683716,0.0,0.0,0.3000000119209289,0.1000000089406967,0.4000000357627868
55,tvmgwc0u,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-3_1_s-4,3,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,4,2,0.0666666701436042,0.9333333969116212,0.6000000834465027,26.44444465637207,2.8000001907348633,0.0,0.0,0.2000000178813934,0.1000000089406967,0.3000000119209289
56,tvmgwc0u,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-3_1_s-4,3,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,4,3,0.2666666805744171,0.9111111164093018,0.7222221493721008,27.090909957885746,2.200000047683716,0.0,0.0,0.8000000715255737,0.2333333492279052,0.3666666746139526
57,tvmgwc0u,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-3_1_s-4,3,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,4,4,0.0,0.6777778267860413,0.1444444358348846,26.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0333333350718021
58,tvmgwc0u,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-3_1_s-4,3,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,4,5,0.0,0.6777778267860413,0.1444444358348846,26.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0333333350718021
59,tvmgwc0u,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-3_1_s-4,3,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,4,6,0.0,0.0,0.0,27.0,3.000000238418579,0.0,0.0,0.0,0.6666666865348816,0.8000000715255737
60,7ek9ue01,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-2_1_s-4,2,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,4,1,0.0111111123114824,0.7666667103767395,0.2166666835546493,26.0,2.9666669368743896,0.0,0.0333333350718021,0.0,0.0,0.1000000089406967
61,7ek9ue01,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-2_1_s-4,2,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,4,2,0.0111111123114824,0.7666667103767395,0.2166666835546493,26.0,2.9666669368743896,0.0,0.0333333350718021,0.0,0.0,0.1000000089406967
62,7ek9ue01,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-2_1_s-4,2,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,4,3,0.3666666746139526,0.4000000357627868,0.4000000357627868,26.000001907348633,1.5666667222976685,0.3333333432674408,0.5666667222976685,0.5333333611488342,0.9000000357627869,1.0
63,7ek9ue01,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-2_1_s-4,2,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,4,4,0.0222222246229648,0.7000000476837158,0.7000000476837158,26.000001907348633,2.9000000953674316,0.0333333350718021,0.0333333350718021,0.0333333350718021,0.0666666701436042,1.0
64,7ek9ue01,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-2_1_s-4,2,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,4,5,0.0,0.0,0.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
65,7ek9ue01,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-2_1_s-4,2,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,4,6,0.7222222089767456,0.9333333969116212,0.9333333969116212,26.000001907348633,0.2666666805744171,0.5666667222976685,0.4333333671092987,1.7333334684371948,1.0,1.0
66,sgt0zmzv,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-3_1_s-5,3,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,5,1,0.0,0.5444445610046387,0.1333333253860473,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
67,sgt0zmzv,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-3_1_s-5,3,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,5,2,0.0222222246229648,0.4444444179534912,0.2000000178813934,26.85714340209961,2.933333396911621,0.0,0.0,0.0666666701436042,0.0666666701436042,0.2333333492279052
68,sgt0zmzv,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-3_1_s-5,3,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,5,3,0.0222222246229648,0.4444444179534912,0.2000000178813934,26.85714340209961,2.933333396911621,0.0,0.0,0.0666666701436042,0.0666666701436042,0.2333333492279052
69,sgt0zmzv,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-3_1_s-5,3,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,5,4,0.0,0.5666667222976685,0.1555555611848831,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
70,sgt0zmzv,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-3_1_s-5,3,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,5,5,0.0444444492459297,0.8888888359069824,0.3000000417232513,27.0,2.866666793823242,0.0,0.0,0.1333333402872085,0.0666666701436042,0.0666666701436042
71,sgt0zmzv,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-3_1_s-5,3,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,5,6,0.0,0.6000000238418579,0.12222221493721,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
72,f95wbsxp,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-2_1_s-5,2,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,5,1,0.0,0.7000000476837158,0.0333333350718021,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
73,f95wbsxp,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-2_1_s-5,2,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,5,2,0.0,0.7666667103767395,0.2333333492279052,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
74,f95wbsxp,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-2_1_s-5,2,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,5,3,0.0222222246229648,0.7666667103767395,0.1333333402872085,26.0,2.933333396911621,0.0,0.0333333350718021,0.0333333350718021,0.0333333350718021,0.0333333350718021
75,f95wbsxp,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-2_1_s-5,2,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,5,4,0.0333333350718021,1.0,0.4333333671092987,26.0,2.9000000953674316,0.0,0.0333333350718021,0.0666666701436042,0.0333333350718021,0.0333333350718021
76,f95wbsxp,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-2_1_s-5,2,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,5,5,0.0,0.25,0.0500000044703483,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
77,f95wbsxp,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-2_1_s-5,2,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,5,6,0.0,0.25,0.0500000044703483,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
78,sq5lido4,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-1_1_s-5,1,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,5,1,0.0666666701436042,0.6333333849906921,0.6000000238418579,26.275861740112305,2.0,0.8000000715255737,0.0,0.2000000178813934,0.4000000357627868,0.9666666984558104
79,sq5lido4,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-1_1_s-5,1,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,5,2,0.0111111123114824,0.0666666701436042,0.0333333350718021,26.615385055541992,2.366666793823242,0.6000000238418579,0.0,0.0333333350718021,0.2666666805744171,0.8666667342185974
80,sq5lido4,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-1_1_s-5,1,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,5,3,0.0,0.6333333849906921,0.1666666716337204,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
81,sq5lido4,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-1_1_s-5,1,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,5,4,0.0222222246229648,0.6333333849906921,0.1666666716337204,26.0,2.933333396911621,0.0,0.0666666701436042,0.0,0.0333333350718021,0.0333333350718021
82,sq5lido4,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-1_1_s-5,1,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,5,5,0.0,0.6333333849906921,0.1333333402872085,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
83,sq5lido4,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-1_1_s-5,1,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,5,6,0.0,0.6333333849906921,0.1333333402872085,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
84,9u8a9y0i,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-1_1_s-4,1,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,4,1,0.0,1.0,1.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
85,9u8a9y0i,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-1_1_s-4,1,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,4,2,0.0,1.0,0.3333333432674408,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
86,qe78saaq,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-2_1_s-3,2,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,3,1,0.0,0.4666666984558105,0.1166666746139526,26.25,3.000000238418579,0.0,0.0,0.0,0.0,0.2666666805744171
87,qe78saaq,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-2_1_s-3,2,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,3,2,0.0,1.0,1.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
88,qe78saaq,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-2_1_s-3,2,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,3,3,0.0,0.9000000357627869,0.1500000059604644,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
89,qe78saaq,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-2_1_s-3,2,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,3,4,0.3222222626209259,0.8666667342185974,0.6666666865348816,26.434783935546875,2.033333539962769,0.0,0.4666666984558105,0.5,0.4333333671092987,0.7666667103767395
90,qe78saaq,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-2_1_s-3,2,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,3,5,0.0,0.1333333402872085,0.016666667535901,27.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0666666701436042
91,qe78saaq,pe-cot_it-6_fit-hr_exp-def_t-sce_chr-2_1_s-3,2,cot,2,def,hr,6,0,default,50000000,array,False,dungeon3,3,6,0.2444444894790649,0.016666667535901,0.016666667535901,26.000001907348633,2.266666889190674,0.0,0.7333333492279053,0.0,0.7333333492279053,1.0
92,ac0lhrgs,pe-tot_it-9_fit-hr_exp-def_t-sce_chr-1_1_s-1,1,tot,2,def,hr,9,0,default,50000000,array,False,dungeon3,1,1,0.0777777805924415,1.0,0.9000000357627869,26.666667938232425,2.1000001430511475,0.6666666865348816,0.0,0.2333333492279052,0.3333333432674408,0.7000000476837158
93,ac0lhrgs,pe-tot_it-9_fit-hr_exp-def_t-sce_chr-1_1_s-1,1,tot,2,def,hr,9,0,default,50000000,array,False,dungeon3,1,2,0.4111111462116241,0.9666666984558104,0.8666667342185974,26.34782600402832,1.033333420753479,0.7333333492279053,0.7333333492279053,0.5,0.7333333492279053,0.7666667103767395
94,ac0lhrgs,pe-tot_it-9_fit-hr_exp-def_t-sce_chr-1_1_s-1,1,tot,2,def,hr,9,0,default,50000000,array,False,dungeon3,1,3,0.0888888984918594,1.0,0.8000000715255737,26.235294342041016,2.6000001430511475,0.1333333402872085,0.1333333402872085,0.1333333402872085,0.1333333402872085,0.5666667222976685
95,ac0lhrgs,pe-tot_it-9_fit-hr_exp-def_t-sce_chr-1_1_s-1,1,tot,2,def,hr,9,0,default,50000000,array,False,dungeon3,1,4,0.0111111123114824,0.9666666984558104,0.3333333432674408,28.0,2.9000000953674316,0.0666666701436042,0.0,0.0333333350718021,0.0333333350718021,0.0666666701436042
96,ac0lhrgs,pe-tot_it-9_fit-hr_exp-def_t-sce_chr-1_1_s-1,1,tot,2,def,hr,9,0,default,50000000,array,False,dungeon3,1,5,0.0,1.0,0.3000000119209289,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
97,ac0lhrgs,pe-tot_it-9_fit-hr_exp-def_t-sce_chr-1_1_s-1,1,tot,2,def,hr,9,0,default,50000000,array,False,dungeon3,1,6,0.6666666269302368,1.0,1.0,26.000001907348633,0.0,1.0,1.0,1.0,1.0,1.0
98,ac0lhrgs,pe-tot_it-9_fit-hr_exp-def_t-sce_chr-1_1_s-1,1,tot,2,def,hr,9,0,default,50000000,array,False,dungeon3,1,7,0.6111111640930176,0.9666666984558104,0.9666666984558104,26.000001907348633,0.1666666716337204,1.0,1.0,0.8333333730697632,1.0,1.0
99,ac0lhrgs,pe-tot_it-9_fit-hr_exp-def_t-sce_chr-1_1_s-1,1,tot,2,def,hr,9,0,default,50000000,array,False,dungeon3,1,8,0.3555555641651153,1.0,0.6333333849906921,28.153846740722656,1.8333333730697632,0.1000000089406967,0.7666667103767395,0.3000000119209289,0.4000000357627868,0.4333333671092987
100,ac0lhrgs,pe-tot_it-9_fit-hr_exp-def_t-sce_chr-1_1_s-1,1,tot,2,def,hr,9,0,default,50000000,array,False,dungeon3,1,9,0.1777777969837188,1.0,1.0,26.0,1.4000000953674316,1.0666667222976685,0.0,0.5333333611488342,0.5333333611488342,0.9666666984558104
101,7xi91vw4,pe-tot_it-9_fit-hr_exp-def_t-sce_chr-3_1_s-5,3,tot,2,def,hr,9,0,default,50000000,array,False,dungeon3,5,1,0.0,1.0,1.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
102,7xi91vw4,pe-tot_it-9_fit-hr_exp-def_t-sce_chr-3_1_s-5,3,tot,2,def,hr,9,0,default,50000000,array,False,dungeon3,5,2,0.0,0.4888888597488403,0.0666666701436042,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
103,7xi91vw4,pe-tot_it-9_fit-hr_exp-def_t-sce_chr-3_1_s-5,3,tot,2,def,hr,9,0,default,50000000,array,False,dungeon3,5,3,0.0,0.5111111402511597,0.5111111402511597,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
104,7xi91vw4,pe-tot_it-9_fit-hr_exp-def_t-sce_chr-3_1_s-5,3,tot,2,def,hr,9,0,default,50000000,array,False,dungeon3,5,4,0.1666666716337204,0.7666667103767395,0.7666667103767395,26.000001907348633,2.500000238418579,0.0,0.0,0.5,0.3666666746139526,1.0
105,7xi91vw4,pe-tot_it-9_fit-hr_exp-def_t-sce_chr-3_1_s-5,3,tot,2,def,hr,9,0,default,50000000,array,False,dungeon3,5,5,0.6444445252418518,0.8444444537162781,0.8444444537162781,26.000001907348633,1.0666667222976685,0.0,0.0,1.933333396911621,0.9666666984558104,1.0
